genome	patatin_copies
GCF_023016805.1	2
GCF_023022965.1	1
GCF_023023025.1	2
GCF_023028225.1	2
GCF_023028345.1	2
GCF_023051175.1	1
GCF_023051225.1	2
GCF_023072615.1	2
GCF_023073315.1	7
GCF_023073335.1	4
GCF_023073355.1	4
GCF_023073415.1	5
GCF_023073715.1	3
GCF_023073915.1	4
GCF_023074035.1	4
GCF_023074055.1	7
GCF_023074075.1	3
GCF_023074175.1	3
GCF_023074185.1	4
GCF_023074835.1	1
GCF_023078335.1	2
GCF_023078375.1	3
GCF_023078455.1	1
GCF_023078475.1	1
GCF_023078495.1	1
GCF_023094245.1	1
GCF_023100845.1	1
GCF_023100905.1	3
GCF_023100945.1	5
GCF_023101085.1	5
GCF_023101665.1	9
GCF_023101685.1	4
GCF_023115355.1	1
GCF_023115465.1	1
GCF_023147505.1	1
GCF_023150065.1	4
GCF_023151555.2	2
GCF_023156285.1	2
GCF_023156385.1	1
GCF_023156505.1	2
GCF_023168165.1	1
GCF_023169945.1	1
GCF_023195515.1	2
GCF_023195535.1	1
GCF_023195695.1	1
GCF_023195885.1	1
GCF_023197165.1	2
GCF_023208195.1	1
GCF_023218075.1	1
GCF_023223525.1	5
GCF_023228465.1	1
GCF_023231945.1	4
GCF_023241715.1	2
GCF_023242315.1	2
GCF_023242365.1	1
GCF_023242475.1	1
GCF_023243115.1	3
GCF_023266035.1	1
GCF_023266355.1	3
GCF_023266535.1	1
GCF_023266575.1	1
GCF_023277925.1	1
GCF_023278085.1	1
GCF_023278185.1	5
GCF_023330685.1	1
GCF_023336755.1	1
GCF_023349125.1	1
GCF_023370775.1	1
GCF_023375815.1	1
GCF_023487995.1	3
GCF_023499985.1	1
GCF_023502145.1	1
GCF_023502395.1	1
GCF_023503965.1	1
GCF_023507705.1	1
GCF_023507745.1	1
GCF_023509015.1	1
GCF_023516505.1	1
GCF_023516555.1	1
GCF_023516575.1	1
GCF_023518235.1	1
GCF_023546765.1	3
GCF_023554255.2	1
GCF_023554635.1	1
GCF_023554995.1	2
GCF_023555055.1	2
GCF_023555415.1	1
GCF_023566055.1	1
GCF_023571765.1	3
GCF_023573145.1	3
GCF_023612095.1	1
GCF_023612255.1	1
GCF_023617245.1	1
GCF_023618015.1	5
GCF_023630705.1	3
GCF_023631325.1	4
GCF_023634765.1	1
GCF_023634805.2	1
GCF_023650515.1	1
GCF_023657445.1	1
GCF_023657595.1	1
GCF_023674425.1	1
GCF_023698535.1	2
GCF_023699475.1	1
GCF_023700005.1	1
GCF_023700745.1	1
GCF_023700755.1	1
GCF_023701345.1	2
GCF_023701945.1	1
GCF_023702225.1	1
GCF_023702675.1	1
GCF_023702715.1	1
GCF_023703375.1	1
GCF_023703445.1	3
GCF_023703775.1	2
GCF_023703795.1	1
GCF_023712105.1	1
GCF_023715105.1	3
GCF_023715205.1	1
GCF_023715225.1	1
GCF_023715565.1	1
GCF_023715645.1	1
GCF_023715685.1	1
GCF_023715785.1	1
GCF_023716565.1	1
GCF_023721795.1	1
GCF_023721835.1	3
GCF_023734135.1	3
GCF_023736155.1	1
GCF_023746615.1	3
GCF_023757625.1	1
GCF_023806085.1	1
GCF_023806565.1	1
GCF_023806625.1	2
GCF_023822045.1	2
GCF_023822065.1	1
GCF_023823685.1	1
GCF_023824195.1	1
GCF_023824315.1	2
GCF_023895975.1	1
GCF_023898865.1	3
GCF_023910625.1	2
GCF_023913515.1	1
GCF_023913775.1	4
GCF_023920225.1	1
GCF_023920705.1	2
GCF_023921225.1	3
GCF_023935105.1	2
GCF_023953935.1	1
GCF_023953965.1	2
GCF_023954335.1	1
GCF_023955645.1	4
GCF_023955655.1	4
GCF_024055665.1	3
GCF_024055895.1	1
GCF_024105635.1	1
GCF_024105735.1	1
GCF_024112395.2	1
GCF_024124545.1	1
GCF_024124665.1	1
GCF_024124765.2	1
GCF_024127895.1	1
GCF_024128855.1	1
GCF_024138395.1	1
GCF_024138675.1	1
GCF_024158035.1	1
GCF_024158145.1	1
GCF_024158715.1	1
GCF_024158925.1	4
GCF_024159025.1	1
GCF_024168485.1	1
GCF_024168645.1	1
GCF_024169245.1	1
GCF_024169315.1	1
GCF_024169545.1	2
GCF_024169925.1	2
GCF_024170005.1	2
GCF_024170165.1	1
GCF_024170285.1	3
GCF_024171465.1	3
GCF_024171925.1	1
GCF_024178315.1	2
GCF_024181725.1	2
GCF_024198175.1	1
GCF_024198215.1	1
GCF_024198255.1	1
GCF_024199795.1	8
GCF_024199845.1	7
GCF_024199925.1	7
GCF_024199985.1	1
GCF_024206475.1	9
GCF_024206495.1	6
GCF_024207115.1	3
GCF_024220175.1	2
GCF_024227435.1	1
GCF_024227715.1	1
GCF_024228315.1	1
GCF_024228675.1	1
GCF_024231755.1	1
GCF_024231975.1	3
GCF_024235615.1	2
GCF_024235695.1	1
GCF_024235715.1	1
GCF_024266705.1	1
GCF_024267675.1	1
GCF_024273235.1	1
GCF_024281035.1	4
GCF_024294785.1	1
GCF_024294805.1	1
GCF_024296685.1	1
GCF_024296925.1	1
GCF_024297145.1	1
GCF_024298825.1	1
GCF_024298885.1	2
GCF_024298905.1	1
GCF_024298925.1	1
GCF_024331145.1	1
GCF_024346675.1	1
GCF_024346715.1	1
GCF_024347135.1	1
GCF_024347475.1	1
GCF_024347515.1	1
GCF_024349685.1	2
GCF_024349785.1	3
GCF_024355225.1	2
GCF_024357955.1	2
GCF_024359525.1	1
GCF_024359545.1	1
GCF_024362405.1	1
GCF_024362785.1	2
GCF_024363255.1	2
GCF_024380015.1	1
GCF_024385575.1	1
GCF_024397895.1	1
GCF_024397915.1	1
GCF_024397975.1	1
GCF_024400215.1	2
GCF_024436375.1	1
GCF_024437655.1	2
GCF_024437665.1	2
GCF_024437735.1	1
GCF_024437745.1	1
GCF_024448135.1	1
GCF_024449025.1	1
GCF_024494385.1	1
GCF_024496245.1	1
GCF_024498175.1	1
GCF_024499815.1	1
GCF_024505085.1	2
GCF_024508355.1	1
GCF_024508665.1	2
GCF_024508875.1	2
GCF_024509035.1	1
GCF_024509055.1	3
GCF_024518835.1	2
GCF_024519465.1	1
GCF_024519675.1	2
GCF_024519725.1	4
GCF_024580145.1	1
GCF_024580155.1	1
GCF_024582815.1	1
GCF_024583055.1	1
GCF_024585165.1	3
GCF_024585265.1	7
GCF_024586915.1	3
GCF_024594815.1	1
GCF_024609805.1	1
GCF_024621935.1	1
GCF_024623725.1	2
GCF_024623785.1	1
GCF_024628725.1	1
GCF_024628865.1	1
GCF_024637375.1	1
GCF_024639605.1	1
GCF_024642085.1	1
GCF_024655635.1	1
GCF_024666525.1	1
GCF_024666565.1	2
GCF_024666595.1	1
GCF_024666615.1	4
GCF_024699925.1	1
GCF_024700055.1	2
GCF_024701975.1	2
GCF_024703995.1	2
GCF_024704365.1	1
GCF_024707525.1	1
GCF_024707545.1	2
GCF_024721115.1	1
GCF_024723735.1	1
GCF_024730785.1	1
GCF_024733015.1	1
GCF_024733565.1	1
GCF_024734665.1	2
GCF_024741815.1	3
GCF_024746795.1	2
GCF_024746815.1	3
GCF_024746835.1	2
GCF_024748615.1	1
GCF_024748695.1	2
GCF_024749045.1	1
GCF_024749165.1	1
GCF_024749285.1	1
GCF_024752335.1	2
GCF_024753145.1	3
GCF_024753205.1	1
GCF_024753215.1	2
GCF_024753255.1	2
GCF_024753285.1	3
GCF_024756255.1	2
GCF_024758505.1	9
GCF_024758705.1	2
GCF_024758725.1	2
GCF_024790395.1	1
GCF_024802625.1	1
GCF_024807945.1	1
GCF_024808875.1	1
GCF_024809425.1	1
GCF_024809975.1	2
GCF_024810105.1	1
GCF_024925465.1	4
GCF_025133575.1	1
GCF_025136295.1	1
GCF_025140835.1	1
GCF_025141175.1	1
GCF_025141935.1	1
GCF_025143825.1	1
GCF_025143985.1	1
GCF_025144145.1	1
GCF_025144335.1	1
GCF_025144465.1	1
GCF_025152745.1	1
GCF_025153455.1	1
GCF_025153475.1	2
GCF_025165815.1	1
GCF_025175675.1	2
GCF_025195095.1	1
GCF_025200925.1	8
GCF_025209975.1	1
GCF_025210435.1	1
GCF_025231485.1	1
GCF_025231525.1	2
GCF_025244705.1	1
GCF_025263485.1	2
GCF_025290835.2	1
GCF_025309455.1	2
GCF_025318105.1	1
GCF_025331195.1	1
GCF_025336485.1	2
GCF_025340265.1	1
GCF_025345565.1	1
GCF_025351285.1	1
GCF_025351295.1	3
GCF_025353885.1	1
GCF_025354435.1	3
GCF_025354735.1	3
GCF_025356345.1	1
GCF_025356595.1	3
GCF_025363195.1	1
GCF_025370105.1	1
GCF_025371035.1	1
GCF_025376885.1	1
GCF_025380365.1	1
GCF_025397885.1	1
GCF_025397915.1	1
GCF_025398035.1	1
GCF_025398155.2	3
GCF_025398175.1	2
GCF_025399835.1	2
GCF_025421555.1	1
GCF_025447595.1	1
GCF_025452195.1	1
GCF_025460805.1	5
GCF_025464955.1	2
GCF_025465255.1	3
GCF_025465945.1	2
GCF_025465995.1	1
GCF_025466085.1	2
GCF_025486315.1	1
GCF_025499465.1	3
GCF_025515305.1	1
GCF_025517485.1	1
GCF_025517535.1	1
GCF_025532125.1	1
GCF_025532145.1	1
GCF_025548535.1	2
GCF_025548555.1	1
GCF_025629245.1	1
GCF_025639885.1	1
GCF_025642115.1	2
GCF_025642255.1	1
GCF_025643255.1	1
GCF_025673445.1	1
GCF_025673475.1	1
GCF_025697965.1	1
GCF_025699295.1	4
GCF_025699485.1	2
GCF_025706525.1	1
GCF_025716945.1	2
GCF_025717065.2	2
GCF_025717515.1	3
GCF_025717535.1	3
GCF_025717555.1	5
GCF_025717675.1	2
GCF_025725645.1	1
GCF_025725665.1	1
GCF_025725685.1	1
GCF_025751495.1	1
GCF_025751515.1	1
GCF_025751535.1	1
GCF_025751555.1	1
GCF_025753795.1	4
GCF_025753855.1	1
GCF_025755255.1	2
GCF_025791835.3	2
GCF_025813715.1	2
GCF_025822405.1	1
GCF_025822765.1	1
GCF_025823255.1	2
GCF_025836975.1	2
GCF_025837155.1	1
GCF_025846855.2	1
GCF_025847205.2	1
GCF_025857195.1	1
GCF_025869345.1	1
GCF_025869515.1	1
GCF_025905425.1	1
GCF_025905485.1	1
GCF_025917275.1	1
GCF_025917315.1	1
GCF_025917685.1	3
GCF_025933915.1	1
GCF_025938155.1	1
GCF_025941625.1	1
GCF_025949695.1	2
GCF_025960285.1	2
GCF_025961225.1	3
GCF_025961475.1	1
GCF_025961575.1	4
GCF_025961835.1	1
GCF_025963285.1	1
GCF_025964975.1	1
GCF_025965125.1	1
GCF_025965415.1	2
GCF_025965585.1	1
GCF_025965855.1	1
GCF_025965975.1	1
GCF_025989185.1	5
GCF_025993755.1	1
GCF_025994355.1	1
GCF_025994435.1	1
GCF_026011715.1	1
GCF_026013415.1	1
GCF_026013525.1	1
GCF_026013905.1	4
GCF_026015985.1	2
GCF_026016325.1	1
GCF_026016445.1	1
GCF_026016465.1	1
GCF_026017845.1	2
GCF_026020075.1	2
GCF_026072635.1	1
GCF_026104355.1	1
GCF_026105875.2	1
GCF_026107375.2	1
GCF_026125785.1	4
GCF_026125825.1	4
GCF_026127385.1	2
GCF_026130545.1	2
GCF_026130605.1	1
GCF_026153205.1	4
GCF_026155325.1	1
GCF_026162365.1	1
GCF_026162425.1	1
GCF_026162625.1	1
GCF_026167525.1	1
GCF_026167545.1	1
GCF_026183895.1	2
GCF_026191115.1	4
GCF_026191185.1	5
GCF_026191355.1	6
GCF_026191635.1	3
GCF_026191725.2	3
GCF_026191915.1	1
GCF_026224925.1	1
GCF_026225065.1	3
GCF_026240905.1	1
GCF_026240945.1	1
GCF_026241155.1	5
GCF_026241895.1	1
GCF_026261605.1	5
GCF_026262685.1	1
GCF_026283945.1	4
GCF_026283955.1	4
GCF_026283965.1	5
GCF_026337845.1	1
GCF_026343855.1	2
GCF_026343945.1	2
GCF_026343955.1	2
GCF_026344005.1	2
GCF_026344035.1	2
GCF_026344135.1	2
GCF_026344175.1	2
GCF_026410085.1	1
GCF_026410285.1	1
GCF_026410305.1	1
GCF_026410505.1	1
GCF_026410925.1	1
GCF_026420865.1	2
GCF_026421305.1	3
GCF_026427355.1	1
GCF_026427595.1	2
GCF_026427715.1	2
GCF_026460985.1	1
GCF_026586625.1	1
GCF_026586665.1	1
GCF_026586805.1	1
GCF_026616195.1	2
GCF_026619415.1	1
GCF_026619435.1	1
GCF_026625125.1	1
GCF_026625645.1	1
GCF_026625725.1	1
GCF_026625745.1	1
GCF_026625805.1	1
GCF_026625825.1	1
GCF_026625885.1	4
GCF_026625985.1	1
GCF_026626635.1	2
GCF_026626665.1	3
GCF_026626705.1	1
GCF_026626745.1	2
GCF_026626885.1	2
GCF_026672375.1	1
GCF_026672425.1	1
GCF_026672545.1	1
GCF_026686735.1	1
GCF_026712185.1	1
GCF_026712205.1	3
GCF_026712245.1	3
GCF_026723825.1	1
GCF_026723865.1	1
GCF_026790145.1	1
GCF_026891095.1	1
GCF_026898135.2	1
GCF_026898155.1	1
GCF_026913015.1	2
GCF_026965535.1	1
GCF_026965555.1	3
GCF_026967805.1	2
GCF_026967935.1	1
GCF_027019125.1	1
GCF_027105055.1	2
GCF_027105095.1	1
GCF_027213945.1	1
GCF_027214025.1	2
GCF_027214045.1	2
GCF_027214245.1	1
GCF_027257175.1	2
GCF_027257875.1	5
GCF_027257935.1	1
GCF_027270735.1	1
GCF_027271155.1	1
GCF_027286325.1	2
GCF_027307225.1	2
GCF_027352905.1	1
GCF_027359675.1	1
GCF_027451485.1	1
GCF_027474405.1	1
GCF_027484365.1	1
GCF_027484505.1	1
GCF_027486195.1	1
GCF_027489515.1	1
GCF_027492855.1	3
GCF_027532025.1	1
GCF_027532185.1	3
GCF_027532945.1	1
GCF_027563465.1	3
GCF_027571405.1	2
GCF_027594505.1	1
GCF_027594865.1	4
GCF_027625475.1	1
GCF_027812955.1	1
GCF_027856955.1	3
GCF_027886425.1	1
GCF_027889715.1	1
GCF_027912455.1	1
GCF_027912495.1	1
GCF_027912515.1	1
GCF_027912535.1	1
GCF_027912675.1	1
GCF_027912835.1	1
GCF_027913035.1	1
GCF_027913215.1	1
GCF_027920805.1	1
GCF_027922145.1	1
GCF_027922245.1	2
GCF_027922365.1	1
GCF_027922425.1	1
GCF_027923385.1	2
GCF_027923555.1	1
GCF_027923905.1	1
GCF_027924605.1	3
GCF_027924905.1	1
GCF_027924965.1	1
GCF_027925025.1	1
GCF_027925205.1	3
GCF_027925305.1	1
GCF_027925385.1	2
GCF_027925445.1	3
GCF_027941835.1	1
GCF_027941915.1	2
GCF_027941955.1	1
GCF_027944005.1	1
GCF_027944115.1	1
GCF_027988105.1	2
GCF_028010285.1	1
GCF_028023555.1	1
GCF_028023675.1	1
GCF_028023875.1	2
GCF_028066395.1	1
GCF_028069655.1	2
GCF_028128765.1	4
GCF_028128955.1	7
GCF_028274965.1	1
GCF_028275055.1	1
GCF_028275115.1	1
GCF_028279465.1	1
GCF_028281305.1	3
GCF_028283785.1	3
GCF_028289705.1	3
GCF_028290105.1	2
GCF_028290495.1	1
GCF_028290785.1	2
GCF_028290885.1	3
GCF_028291745.1	3
GCF_028292365.1	2
GCF_028292705.1	3
GCF_028292805.1	1
GCF_028292945.1	1
GCF_028292965.1	1
GCF_028293085.1	1
GCF_028293835.1	1
GCF_028294535.1	1
GCF_028331445.1	1
GCF_028368855.1	1
GCF_028368935.1	2
GCF_028368975.1	1
GCF_028368995.1	1
GCF_028369055.1	1
GCF_028369065.1	1
GCF_028369095.1	3
GCF_028369105.1	1
GCF_028369135.1	3
GCF_028401955.1	2
GCF_028416635.1	1
GCF_028421645.1	1
GCF_028435265.1	1
GCF_028462495.1	5
GCF_028471945.1	2
GCF_028473605.1	2
GCF_028473645.1	2
GCF_028548395.1	2
GCF_028548455.1	3
GCF_028548475.1	1
GCF_028550395.1	1
GCF_028550415.1	1
GCF_028550435.1	1
GCF_028550595.1	2
GCF_028551255.1	1
GCF_028551275.1	2
GCF_028553725.1	1
GCF_028553745.1	1
GCF_028553765.1	2
GCF_028553785.1	1
GCF_028553805.1	1
GCF_028553885.1	1
GCF_028583545.1	2
GCF_028595265.1	1
GCF_028595305.1	3
GCF_028595325.1	3
GCF_028595345.1	5
GCF_028607085.1	1
GCF_028607105.1	1
GCF_028610705.1	1
GCF_028621715.1	2
GCF_028621895.1	2
GCF_028649395.1	1
GCF_028649435.1	3
GCF_028649475.1	4
GCF_028656975.1	1
GCF_028656995.1	1
GCF_028657055.1	1
GCF_028657115.1	1
GCF_028657905.1	5
GCF_028657945.1	1
GCF_028680575.1	3
GCF_028682175.1	1
GCF_028682395.1	1
GCF_028682455.1	1
GCF_028682475.1	2
GCF_028683095.1	4
GCF_028683135.1	4
GCF_028686475.1	1
GCF_028687635.1	2
GCF_028687955.1	2
GCF_028688795.1	3
GCF_028688855.1	2
GCF_028689295.1	1
GCF_028689305.1	1
GCF_028689755.1	3
GCF_028689785.1	4
GCF_028693495.1	3
GCF_028698005.1	1
GCF_028714215.1	2
GCF_028715765.1	1
GCF_028736195.1	1
GCF_028737205.1	1
GCF_028737255.1	1
GCF_028737265.1	1
GCF_028737315.1	1
GCF_028745735.1	1
GCF_028748065.1	1
GCF_028752115.1	1
GCF_028802875.1	1
GCF_028822885.1	1
GCF_028823535.1	1
GCF_028830055.1	1
GCF_028863665.1	3
GCF_028864255.1	4
GCF_028868675.1	3
GCF_028898945.1	1
GCF_028993615.1	3
GCF_028994275.1	1
GCF_029017505.1	2
GCF_029024105.1	1
GCF_029026145.1	6
GCF_029027965.1	2
GCF_029028005.1	1
GCF_029028125.1	5
GCF_029030725.1	1
GCF_029051645.1	6
GCF_029051685.1	6
GCF_029051725.1	3
GCF_029076845.1	1
GCF_029081005.1	1
GCF_029087225.1	2
GCF_029094545.1	1
GCF_029105185.1	1
GCF_029167105.1	7
GCF_029167165.1	1
GCF_029167225.1	1
GCF_029168315.1	1
GCF_029168335.1	1
GCF_029193575.1	1
GCF_029203285.1	1
GCF_029207565.1	1
GCF_029210365.1	1
GCF_029210375.1	1
GCF_029210485.1	2
GCF_029210495.1	1
GCF_029211125.1	2
GCF_029211145.1	1
GCF_029211265.1	2
GCF_029212375.1	1
GCF_029212575.1	1
GCF_029212645.1	1
GCF_029212905.1	1
GCF_029222685.1	1
GCF_029222905.1	1
GCF_029222945.1	1
GCF_029223255.1	1
GCF_029223545.1	2
GCF_029223585.1	4
GCF_029223865.1	2
GCF_029224025.1	1
GCF_029229925.1	2
GCF_029255125.1	3
GCF_029255145.1	2
GCF_029255185.1	3
GCF_029255285.1	2
GCF_029255545.1	1
GCF_029263155.1	1
GCF_029263665.1	1
GCF_029263785.1	1
GCF_029268935.1	3
GCF_029268985.1	2
GCF_029269135.1	1
GCF_029269405.1	2
GCF_029277445.1	1
GCF_029278565.1	1
GCF_029278605.1	8
GCF_029285175.1	1
GCF_029309835.1	1
GCF_029318635.1	1
GCF_029335315.1	1
GCF_029335485.1	6
GCF_029335975.1	1
GCF_029338195.1	1
GCF_029338255.1	1
GCF_029338275.1	1
GCF_029338295.1	1
GCF_029338315.1	2
GCF_029338515.1	2
GCF_029338575.1	1
GCF_029369745.1	1
GCF_029433115.1	1
GCF_029436685.1	1
GCF_029439455.1	4
GCF_029478665.1	1
GCF_029502005.1	1
GCF_029522115.1	4
GCF_029537235.1	1
GCF_029537485.1	1
GCF_029542205.1	1
GCF_029543085.1	1
GCF_029543125.1	1
GCF_029543155.1	1
GCF_029543245.1	1
GCF_029581395.1	1
GCF_029588855.1	2
GCF_029589495.1	1
GCF_029590555.1	1
GCF_029623395.1	1
GCF_029623955.1	1
GCF_029624155.1	1
GCF_029624655.1	1
GCF_029625215.1	1
GCF_029625685.1	2
GCF_029633825.1	4
GCF_029636725.1	1
GCF_029637605.1	2
GCF_029674545.1	3
GCF_029688845.1	1
GCF_029688865.1	1
GCF_029690045.1	3
GCF_029714205.1	5
GCF_029714305.1	4
GCF_029714325.1	7
GCF_029714405.1	9
GCF_029714425.1	7
GCF_029714945.1	9
GCF_029760895.1	1
GCF_029761915.1	9
GCF_029813115.1	2
GCF_029814805.1	2
GCF_029836165.1	1
GCF_029836375.1	1
GCF_029837695.1	1
GCF_029839275.1	1
GCF_029840635.1	3
GCF_029840925.1	1
GCF_029846235.1	6
GCF_029846635.1	2
GCF_029846715.1	4
GCF_029853695.1	1
GCF_029854215.1	1
GCF_029855045.1	4
GCF_029855125.1	6
GCF_029866045.1	2
GCF_029870285.2	2
GCF_029870595.1	1
GCF_029870955.1	1
GCF_029871205.1	1
GCF_029871235.1	1
GCF_029871245.1	1
GCF_029872155.1	1
GCF_029887875.1	1
GCF_029887935.1	3
GCF_029888045.1	3
GCF_029889845.1	1
GCF_029892045.1	2
GCF_029892065.1	3
GCF_029892285.1	1
GCF_029892425.1	5
GCF_029892485.1	2
GCF_029892515.1	1
GCF_029892685.1	1
GCF_029893305.1	1
GCF_029893635.1	2
GCF_029906645.1	1
GCF_029909975.1	5
GCF_029910095.1	3
GCF_029910215.1	2
GCF_029911635.1	1
GCF_029919115.1	2
GCF_029936995.1	1
GCF_029937755.1	1
GCF_029945685.1	2
GCF_029945895.1	2
GCF_029945925.1	2
GCF_029946005.1	3
GCF_029946145.1	1
GCF_029946505.1	1
GCF_029946515.1	1
GCF_029953595.1	1
GCF_029955235.1	1
GCF_029958925.1	1
GCF_029959395.1	3
GCF_029960115.1	2
GCF_029960785.1	1
GCF_029960815.1	1
GCF_029961025.1	1
GCF_029961155.1	2
GCF_029961185.1	1
GCF_029962485.1	5
GCF_029963765.1	2
GCF_029989365.1	8
GCF_029991245.1	3
GCF_030010415.1	1
GCF_030012485.1	1
GCF_030014915.1	3
GCF_030019515.1	2
GCF_030027245.1	1
GCF_030028905.1	2
GCF_030035605.1	1
GCF_030042015.1	1
GCF_030052995.1	1
GCF_030053115.1	1
GCF_030053155.1	1
GCF_030053395.1	1
GCF_030053415.1	2
GCF_030053775.1	3
GCF_030056575.1	5
GCF_030056795.1	1
GCF_030056855.1	1
GCF_030062225.1	2
GCF_030063475.1	2
GCF_030064125.1	1
GCF_030064165.1	4
GCF_030067675.1	2
GCF_030070105.2	1
GCF_030123365.1	1
GCF_030123405.1	1
GCF_030124325.1	2
GCF_030124375.1	1
GCF_030125375.1	1
GCF_030125445.1	1
GCF_030127105.1	1
GCF_030128825.1	3
GCF_030128875.1	2
GCF_030129945.1	2
GCF_030135505.1	1
GCF_030143245.1	2
GCF_030144325.1	2
GCF_030145185.1	1
GCF_030145815.1	1
GCF_030149505.1	1
GCF_030157465.1	3
GCF_030158565.1	1
GCF_030158645.1	3
GCF_030158815.1	1
GCF_030159055.1	2
GCF_030159255.1	4
GCF_030159595.1	1
GCF_030159955.1	1
GCF_030159975.1	1
GCF_030159995.1	1
GCF_030160075.1	1
GCF_030160235.1	2
GCF_030160275.1	1
GCF_030160395.1	2
GCF_030160455.1	3
GCF_030160535.1	3
GCF_030160635.1	2
GCF_030160715.1	9
GCF_030160735.1	4
GCF_030160815.1	2
GCF_030160835.1	2
GCF_030160895.1	4
GCF_030161255.1	4
GCF_030161635.1	3
GCF_030162935.1	1
GCF_030162955.1	2
GCF_030163755.1	1
GCF_030163795.1	1
GCF_030164425.1	1
GCF_030164465.1	2
GCF_030165005.1	2
GCF_030167915.1	3
GCF_030182635.1	2
GCF_030209175.1	1
GCF_030209435.1	1
GCF_030227115.1	2
GCF_030238305.1	1
GCF_030246845.1	1
GCF_030248535.1	1
GCF_030250645.1	2
GCF_030252425.1	1
GCF_030254645.1	4
GCF_030264275.1	1
GCF_030264295.1	2
GCF_030269515.1	1
GCF_030269645.1	1
GCF_030269665.1	2
GCF_030269685.1	1
GCF_030270585.1	1
GCF_030272695.1	5
GCF_030272705.1	2
GCF_030272875.2	2
GCF_030283145.1	1
GCF_030283205.1	2
GCF_030285365.1	3
GCF_030285625.1	1
GCF_030285645.1	1
GCF_030285665.1	2
GCF_030286555.1	2
GCF_030287405.1	1
GCF_030291075.1	1
GCF_030291135.1	2
GCF_030292155.1	2
GCF_030295765.1	1
GCF_030296015.1	1
GCF_030316765.1	5
GCF_030316825.1	2
GCF_030316845.1	5
GCF_030316855.1	2
GCF_030316885.1	6
GCF_030316895.1	1
GCF_030317035.1	2
GCF_030317105.1	3
GCF_030317115.1	3
GCF_030317145.1	2
GCF_030317205.1	2
GCF_030323145.1	1
GCF_030344995.1	1
GCF_030345335.1	1
GCF_030345705.1	2
GCF_030345715.1	2
GCF_030360185.1	2
GCF_030369675.1	1
GCF_030373185.1	1
GCF_030373225.1	3
GCF_030373245.1	3
GCF_030373265.1	2
GCF_030373445.1	1
GCF_030376615.1	2
GCF_030378085.1	1
GCF_030378205.1	9
GCF_030381805.1	1
GCF_030385785.1	11
GCF_030397665.1	3
GCF_030403775.1	1
GCF_030406665.1	1
GCF_030407165.1	1
GCF_030409215.1	1
GCF_030409225.1	2
GCF_030409305.1	1
GCF_030409335.1	3
GCF_030409555.1	2
GCF_030409605.1	1
GCF_030410045.1	1
GCF_030410375.1	1
GCF_030410395.1	2
GCF_030410485.1	4
GCF_030411955.1	4
GCF_030411975.2	2
GCF_030411995.1	1
GCF_030412015.1	1
GCF_030412785.1	4
GCF_030412965.1	1
GCF_030413175.1	3
GCF_030419005.1	3
GCF_030435705.1	1
GCF_030450055.1	1
GCF_030452865.1	2
GCF_030462475.1	2
GCF_030462585.1	1
GCF_030464885.1	4
GCF_030486595.1	4
GCF_030504645.1	2
GCF_030505195.1	2
GCF_030505395.1	1
GCF_030506255.1	1
GCF_030518195.1	2
GCF_030519635.1	1
GCF_030536915.1	2
GCF_030538495.1	1
GCF_030538655.1	1
GCF_030538695.1	1
GCF_030538755.1	1
GCF_030541005.1	1
GCF_030546695.1	4
GCF_030547185.1	1
GCF_030547545.1	1
GCF_030548175.1	1
GCF_030549525.1	1
GCF_030551875.1	1
GCF_030553305.1	1
GCF_030580745.1	2
GCF_030580795.1	1
GCF_030580855.1	1
GCF_030580935.1	1
GCF_030580995.1	1
GCF_030582395.1	4
GCF_030603065.1	1
GCF_030604785.1	2
GCF_030645335.1	1
GCF_030645555.1	1
GCF_030646015.1	2
GCF_030646115.1	2
GCF_030646155.1	1
GCF_030646165.1	1
GCF_030646845.1	4
GCF_030651495.1	3
GCF_030651625.1	3
GCF_030651995.1	3
GCF_030652235.1	1
GCF_030652515.1	4
GCF_030653405.1	1
GCF_030653815.1	2
GCF_030654605.1	3
GCF_030655075.1	1
GCF_030656115.1	4
GCF_030656255.1	1
GCF_030656345.1	1
GCF_030657435.1	5
GCF_030658505.2	1
GCF_030676955.1	1
GCF_030678915.1	1
GCF_030680935.1	3
GCF_030681155.1	1
GCF_030682515.1	1
GCF_030682935.1	1
GCF_030683065.1	1
GCF_030684215.1	1
GCF_030684895.1	1
GCF_030685025.1	2
GCF_030685535.1	2
GCF_030687145.1	2
GCF_030687295.1	1
GCF_030687395.1	1
GCF_030687495.1	1
GCF_030687535.1	1
GCF_030687575.1	1
GCF_030687715.1	1
GCF_030687835.1	1
GCF_030687895.1	1
GCF_030687935.1	1
GCF_030689025.1	1
GCF_030689685.1	3
GCF_030690725.1	1
GCF_030691135.1	1
GCF_030693485.1	2
GCF_030693805.1	1
GCF_030694085.1	1
GCF_030694325.1	2
GCF_030695035.1	1
GCF_030695085.1	4
GCF_030695125.1	2
GCF_030696055.1	1
GCF_030696805.1	1
GCF_030697065.1	2
GCF_030697305.1	1
GCF_030698125.1	2
GCF_030698175.1	1
GCF_030700245.1	3
GCF_030700285.1	3
GCF_030704205.1	1
GCF_030704305.1	2
GCF_030704685.1	3
GCF_030704825.1	1
GCF_030705305.1	4
GCF_030708455.1	1
GCF_030711405.1	1
GCF_030711595.1	1
